fips_id	precinct_number	precinct	population_total	population_black	population_asian	population_white	population_multiracial	population_other	population_hispanic	housing_units
51059	409	PIONEER	6996	1064	1635	3128	283	886	1676	2437
51059	410	ROSE HILL	6905	828	854	4411	321	491	1080	2680
51059	411	VIRGINIA HILLS	3661	287	271	2465	154	484	1190	1212
51059	413	FAIRFIELD	6550	2456	391	1607	376	1720	2852	2273
51059	415	CRESTWOOD	4910	203	1036	2422	247	1002	1913	1474
51059	417	GARFIELD	6213	601	2189	2579	298	546	1038	1974
51059	418	LYNBROOK	4867	260	1110	1886	346	1265	2245	1268
51059	419	LANE	5318	1019	795	2968	271	266	893	1923
51059	420	VILLAGES	6030	1076	677	3832	307	138	560	2698
51059	421	KINGSTOWNE	5768	1046	748	3540	256	178	536	2785
51059	422	VAN DORN	5612	1193	771	3204	208	236	624	2425
51059	423	CLERMONT	3828	277	354	2759	121	317	639	1411
51059	424	HUNTLEY	3677	552	396	2386	161	182	435	1459
51059	426	GREENSPRING	1995	15	40	1934	5	2	13	1501
51059	427	ISLAND CREEK	3876	629	528	2462	182	75	339	1568
51059	501	BAILEYS	7072	1504	765	3249	306	1248	2544	2485
51059	502	BARCROFT	1699	29	90	1524	39	17	129	646
51059	503	BELVEDERE	2267	41	186	1741	106	194	565	830
51059	505	GLEN FOREST	5198	515	1027	2657	334	665	1449	2181
51059	506	HOLMES #1	5511	100	434	2358	412	2206	4651	1355
51059	507	LINCOLNIA	6215	1348	858	3023	252	734	1667	2391
51059	508	MASONVILLE	4222	106	798	2797	131	390	970	1469
51059	510	PARKLAWN	3395	206	644	2041	139	365	930	1108
51059	511	RAVENWOOD	3420	111	431	2584	160	134	475	1327
51059	512	SLEEPY HOLLOW	2079	36	306	1474	73	190	421	743
51059	513	SAINT ALBANS	3688	321	557	2469	114	227	620	1239
51059	515	WESTLAWN	3016	78	585	1560	191	602	1332	884
51059	516	WEYANOKE	7105	1734	1156	2869	300	1046	2079	2349
51059	517	WILLSTON	6047	461	1141	2528	327	1590	3102	2348
51059	518	COLUMBIA	6502	540	1583	2641	279	1459	2533	2395
51059	519	HUMMER	2775	185	772	1582	103	133	365	978
51059	520	SKYLINE	4851	1045	520	2955	169	162	476	2753
51059	521	BROOK HILL	3771	304	995	2038	142	292	796	1375
51059	522	CAMELOT	1788	43	157	1514	41	33	115	652
51059	523	POE	4164	478	876	2334	172	304	751	1448
51059	525	WALNUT HILL	7029	256	1687	3647	229	1210	2351	2741
51059	526	BREN MAR	6116	1468	829	2930	252	637	1328	2700
51059	527	EDSALL	3357	276	994	1668	151	268	574	1134
51059	528	RIDGELEA	1627	41	358	1163	44	21	73	555
51059	530	HOLMES #2	3400	359	555	2035	168	283	772	1397
51059	601	BELLE HAVEN	3200	296	131	2470	97	206	566	1191
51059	602	BELLEVIEW	2941	145	90	2586	76	44	183	1903
51059	604	BUCKNELL	7186	1959	522	3321	313	1070	1967	2885
51059	605	FORT HUNT	3209	45	106	2950	76	32	131	1171
51059	606	HOLLIN HALL	3404	110	58	3124	80	32	140	1387
51059	607	HUNTINGTON	5460	707	527	3489	233	504	1006	3254
51059	608	KIRKSIDE	2686	355	206	1962	91	73	266	1133
51059	609	MARLAN	2939	262	99	2365	71	142	360	1272
51059	610	SHERWOOD	3417	1091	243	1850	112	121	291	1396
51059	611	STRATFORD	4118	95	115	3767	107	34	172	1442
51059	612	WAYNEWOOD	1914	24	50	1785	41	14	74	704
51059	613	WESTGATE	9375	1342	338	6969	485	242	893	3045
51059	615	WOODLEY	5424	1215	427	3078	168	537	1150	2049
51059	616	GUNSTON	3811	663	453	2458	128	109	343	1451
51059	617	LORTON	4312	1691	757	1295	199	370	832	1422
51059	618	NEWINGTON	7706	934	1105	4801	441	426	1241	2796
51059	619	BELVOIR	5522	1105	764	3019	230	404	808	2039
51059	621	GROSVENOR	3278	614	361	1870	169	264	596	2144
51059	622	LORTON STATION	6634	1909	1018	2721	398	588	1235	2527
51059	623	ALBAN	4668	878	661	2532	317	281	730	1594
51059	626	SARATOGA	5314	675	821	3248	267	304	755	1833
51059	627	WOODLAWN	9469	2851	789	4214	533	1083	2277	3797
51059	628	LAUREL HILL	6901	1455	2399	2375	431	240	624	2021
51059	701	BLAKE	8118	465	1738	4905	392	618	1331	3452
51059	703	FORT BUFFALO	3222	335	736	1459	124	569	1075	1165
51059	704	FREEDOM HILL	3319	65	711	2366	139	37	184	1147
51059	707	MANTUA	3021	37	379	2518	49	38	114	1279
51059	708	MARSHALL	8981	358	2076	5394	367	786	1579	3922
51059	709	MOSBY	6921	639	2174	3256	361	492	1276	2648
51059	710	PINE SPRING	4623	288	1049	2522	257	507	1087	2045
51059	711	PRICE	3407	135	885	2201	125	61	286	1238
51059	712	SHREVE	1833	39	197	1492	49	56	143	670
51059	713	TIMBER LANE	5889	567	1304	2953	222	843	1715	2209
51059	714	WALKER	5667	338	1891	2986	194	257	886	2022
51059	717	WOODBURN	3258	179	721	2058	101	199	450	1350
51059	718	PINE RIDGE	4160	327	839	2447	237	310	922	1577
51059	720	THOREAU	3849	86	586	3003	109	65	256	1318
51059	721	MERRIFIELD	2408	93	761	1391	107	57	184	1357
51059	726	MAGARITY	7131	478	2107	3971	339	235	733	3848
51059	727	OAKTON	3343	62	353	2805	88	36	158	1255
51059	729	NOTTOWAY	5275	189	1145	3644	200	97	414	2151
51059	730	PENDERBROOK	5304	366	1258	3370	184	127	496	2595
51059	731	TYSONS	2971	145	852	1818	124	32	166	2263
51059	732	OAK MARR	5084	158	625	4029	196	76	324	1957
51059	733	KILMER	5939	289	1567	3734	262	87	403	2481
51059	801	BURKE	7602	676	1757	4270	323	576	1483	2516
51059	803	CLIFTON	5416	105	421	4674	122	94	227	1933
51059	805	FAIRFAX STATION	1901	38	169	1632	48	15	74	665
51059	811	POHICK	3303	365	713	1881	133	211	566	1142
51059	812	VALLEY	4283	357	753	2845	213	115	469	1486
51059	815	WOODYARD	3387	98	368	2814	76	31	139	1165
51059	824	ORANGE	5591	405	527	4386	170	104	396	1926
51059	825	CHERRY RUN	3820	217	684	2693	199	28	241	1284
51059	827	IRVING	3356	100	207	2879	96	74	373	1313
51059	833	WHITE OAKS	4914	442	1058	2896	211	307	874	1657
51059	838	SANGSTER	2986	145	321	2402	91	27	166	1027
51059	839	SILVERBROOK	4743	272	596	3662	165	48	208	1479
51059	840	WEST SPRINGFIELD	4176	361	561	3030	142	82	333	1592
51059	841	POPES HEAD	1957	57	151	1663	60	26	83	675
51059	842	PARKWAY	3122	140	598	2214	117	53	213	1081
51059	843	FAIR LAKES	5197	417	1210	3269	201	101	410	2327
51059	844	CENTERPOINTE	4954	506	1082	2839	234	294	580	2553
51059	845	FOUNTAINHEAD	4860	216	571	3881	130	62	189	1637
51059	846	GREENBRIAR EAST	6162	531	1363	3692	269	308	793	2714
51059	847	GREENBRIAR WEST	4032	233	802	2579	159	259	551	1590
51059	848	FAIR OAKS	5812	399	2310	2726	250	128	378	2209
51059	850	SOUTH RUN	3668	139	408	3014	64	44	172	1273
51059	851	WILLOW SPRINGS	3753	129	895	2538	133	58	212	1198
51059	901	CENTRE RIDGE	5510	508	1802	2731	199	270	688	2137
51059	902	BROOKFIELD	8024	794	1984	3979	433	834	2029	2632
51059	903	CUB RUN	5584	335	840	3969	184	255	538	2110
51059	905	FRANKLIN	1213	44	113	1022	31	4	45	388
51059	911	NAVY	5053	229	1281	3347	133	64	294	1703
51059	913	ROCKY RUN	5892	285	1598	3677	187	145	355	1762
51059	914	VALE	3048	31	292	2599	94	32	125	991
51059	915	VIRGINIA RUN	3677	169	427	2903	116	62	177	1121
51059	916	WAPLES MILL	5584	79	521	4784	160	40	207	1886
51059	917	STONE NORTH	2902	182	484	1986	118	132	314	952
51059	918	CENTREVILLE	8166	599	2289	4322	372	584	1288	3313
51059	919	GREEN TRAILS	6834	617	1847	3744	334	293	897	2329
51059	921	DEER PARK	4873	195	776	3548	185	170	463	1570
51059	923	BULL RUN	2801	84	352	2274	74	17	129	889
51059	925	OLD MILL	3041	317	695	1706	132	191	450	917
51059	926	POWELL	8960	526	4598	3289	384	163	596	3442
51059	928	POPLAR TREE	3982	172	1089	2530	141	50	170	1176
51061	101	KETTLE RUN	1651	87	8	1478	50	28	81	619
51061	102	CATLETT	4301	339	39	3738	84	101	199	1641
51061	103	CASANOVA	1769	194	10	1490	36	39	88	714
51061	104	LOIS	1609	131	20	1416	22	20	36	639
51061	105	OPAL	1861	135	12	1609	33	72	110	688
51061	201	COURTHOUSE	5046	647	122	3952	154	171	385	2180
51061	202	AIRLIE	3302	160	79	2935	79	49	125	1154
51061	301	MORRISVILLE	3188	184	17	2808	65	114	215	1198
51061	302	REMINGTON	4461	495	33	3667	125	141	272	1647
51061	303	BEALETON	5665	626	63	4363	229	384	715	1966
51061	401	MARSHALL	3863	260	22	3309	104	168	371	1590
51061	402	LEEDS	3147	217	19	2784	66	62	122	1576
51061	403	WATERLOO	3715	177	55	3401	36	46	105	1532
51061	501	THE PLAINS	3233	181	24	2855	48	125	371	1659
51061	502	NEW BALTIMORE	3261	110	43	3005	58	45	140	1126
51061	503	BROAD RUN	2510	60	30	2364	43	13	96	994
51063	101	LOCUST GROVE	3112	45	2	3010	36	19	51	1598
51063	201	LITTLE RIVER	3095	86	10	2950	40	9	34	1478
51063	301	COURTHOUSE	3010	123	6	2764	59	59	145	1499
51063	401	BURKS FORK	3016	7	5	2961	14	29	102	1717
51063	501	INDIAN VALLEY	3053	19	12	2983	17	22	80	1501
51065	101	PALMYRA	5363	656	35	4411	156	106	253	2145
51065	201	COLUMBIA	5093	1429	17	3533	85	29	62	1617
51065	301	FORK UNION	4714	1408	9	3096	94	107	149	2050
51065	401	CUNNINGHAM	5195	176	38	4846	94	41	127	2167
51065	501	RIVANNA	5274	250	47	4827	116	34	171	2379
51067	102	BURNT CHIMNEY	3411	163	22	3177	36	13	62	1677
51067	103	SCRUGGS	4688	54	15	4566	25	28	43	3954
51067	201	GLADE HILL	3389	185	28	3089	28	59	98	1728
51067	202	PENHOOK	1969	167	7	1765	21	9	33	2137
51067	203	HODGESVILLE	734	77	0	613	19	25	44	323
51067	204	DUDLEY	1983	62	11	1874	19	17	24	1124
51067	301	SNOW CREEK	1837	155	1	1650	18	13	51	792
51067	302	FORK MOUNTAIN	1454	108	0	1334	5	7	7	715
51067	303	SONTAG	3463	748	8	2519	80	108	152	1549
51067	304	DICKINSON	1094	281	0	792	9	12	38	542
51067	401	HENRY	3292	125	4	3099	33	31	45	1832
51067	402	FERRUM	2930	460	16	2261	19	174	93	966
51067	403	ENDICOTT	1585	12	0	1563	7	3	3	926
51067	501	WAIDSBORO	2064	145	27	1788	46	58	94	926
51067	502	CALLAWAY	2648	92	12	2465	26	53	61	1183
51067	503	BOWMANS	1291	25	6	1235	6	19	22	636
51067	504	GOGGINSVILLE	1915	36	3	1824	36	16	38	802
51067	601	BOONES MILL	3163	112	8	2997	33	13	40	1523
51067	602	BONBROOK	3014	76	17	2865	28	28	60	1281
51067	603	COOPERS COVE	1974	52	2	1889	24	7	25	904
51067	701	ROCKY MOUNT EAST	3750	512	32	3069	65	73	131	1796
51067	702	ROCKY MOUNT WEST	2505	473	31	1853	66	83	134	1127
51067	703	ROCKY MOUNT SOUTH	1987	453	2	1398	37	97	125	863
51069	101	RUSSELLS	3189	47	30	3020	48	44	87	1274
51069	102	GORE	4052	73	12	3874	55	38	90	1914
51069	103	KERNSTOWN	3385	58	33	3165	60	69	147	1439
51069	104	CEDAR CREEK	2495	95	10	2305	46	39	82	1089
51069	201	GAINESBOROUGH	2252	33	1	2166	33	19	47	933
51069	202	ALBIN	2971	46	17	2863	26	19	61	1227
51069	203	REDLAND	4153	53	17	3991	62	30	84	1808
51069	301	CLEAR BROOK	2485	11	12	2399	31	32	48	1056
51069	302	NEFF'S TOWN	5379	436	58	4323	142	421	795	1970
51069	303	WHITE HALL	5212	161	66	4775	71	139	230	2134
51069	401	CARPERS VALLEY	4131	190	98	3587	75	181	348	1481
51069	402	SHENANDOAH	2564	98	39	2202	60	166	275	1036
51069	403	PARKIN'S MILL	3788	205	45	3295	97	146	260	1546
51069	501	STEPHENS CITY	3457	139	81	3038	64	135	233	1241
51069	502	NEWTOWN	4643	231	66	4101	144	101	262	1981
51069	503	CANTERBURG	4634	219	55	3900	117	343	599	1886
51069	601	MILLBROOK	3189	139	45	2842	55	108	213	1196
51069	602	ASH HOLLOW	4164	382	78	3307	133	265	477	1782
51069	603	GREENWOOD	5452	326	122	4701	136	167	417	1828
51071	101	GLEN LYN	295	1	0	289	5	0	3	136
51071	102	RICH CREEK	1418	12	11	1370	14	11	15	652
51071	103	NARROWS	3609	19	9	3530	26	25	52	1684
51071	201	PEARISBURG	4556	84	24	4401	29	18	48	2176
51071	202	STAFFORDSVILLE	768	10	1	735	11	11	12	382
51071	203	WHITE GATE	589	10	0	564	15	0	13	226
51071	301	EGGLESTON	1297	24	2	1255	8	8	10	645
51071	302	PEMBROKE	3215	93	5	3062	47	8	32	1656
51071	303	NEWPORT	1524	8	3	1502	9	2	24	760
51073	101	HARCUM	2669	271	23	2301	47	27	64	1201
51073	102	SALEM	2649	322	15	2230	50	32	59	1099
51073	201	COURTHOUSE	2895	342	27	2466	33	27	62	1287
51073	202	BOTETOURT	4472	419	43	3823	144	43	119	1669
51073	301	WHITE MARSH	3332	258	10	2956	71	37	108	1431
51073	302	ROANES	4224	445	41	3595	109	34	118	1720
51073	401	HAYES	4150	450	23	3469	160	48	139	1792
51073	402	SARAHS CREEK	3159	173	38	2880	46	22	48	1513
51073	501	ACHILLES	4345	136	35	4056	81	37	112	2036
51075	101	FIFE	1737	463	5	1230	31	9	17	760
51075	102	HADENSVILLE	2569	455	21	2028	26	38	55	1106
51075	201	THREE SQUARE	814	282	1	518	7	6	10	373
51075	202	SANDY HOOK	3508	938	29	2464	42	35	91	1420
51075	301	GOOCHLAND COURT HOUSE 1	2651	873	20	1717	25	16	32	815
51075	501	MANAKIN	2927	254	41	2572	29	31	48	1228
51077	101	BRIDLE CREEK	601	21	1	564	7	8	9	389
51077	102	FLATRIDGE	324	1	1	318	4	0	2	275
51077	103	GRANT	608	1	1	591	3	12	10	383
51077	104	MOUTH OF WILSON	422	5	2	412	0	3	11	267
51077	105	MOUNT ROGERS	612	5	0	599	8	0	2	398
51077	106	RUGBY	534	14	0	513	0	7	17	359
51077	107	TROUTDALE	294	0	0	284	3	7	13	188
51077	202	ELK CREEK	1007	30	1	952	10	14	29	611
51077	203	INDEPENDENCE	2850	109	0	2632	35	74	121	1690
51077	301	BAYWOOD	1671	48	1	1585	8	29	29	894
51077	302	FAIRVIEW	2247	33	3	2162	7	42	65	1107
51077	401	FRIES	1122	5	3	1094	10	10	17	714
51077	402	PROVIDENCE	1947	13	1	1875	23	35	61	1087
51077	403	OLDTOWN	964	31	2	903	18	10	28	532
51079	101	DYKE	1756	22	11	1701	8	14	14	801
51079	102	SWIFT RUN	2968	193	37	2553	88	97	130	1070
51079	201	RUCKERSVILLE	4544	369	64	3857	114	140	296	1735
51079	301	STANARDSVILLE	4587	346	19	4079	71	72	103	2122
51081	101	PRECINCT 1-A	855	491	0	349	10	4	8	416
51081	102	PRECINCT 1-B	373	151	0	221	2	0	2	197
51081	103	PRECINCT 1-C	962	796	2	135	17	12	22	379
51081	201	PRECINCT 2-A	1130	818	1	299	7	5	6	516
51081	202	PRECINCT 2-B	1159	424	0	716	8	11	14	573
51081	302	PRECINCT 3-A	2343	1379	19	909	27	9	30	989
51081	401	PRECINCT 4-A	554	223	2	323	5	1	10	261
51081	402	PRECINCT 4-B	4377	2848	6	1477	24	22	80	531
51081	403	PRECINCT 4-C	476	185	5	282	2	2	1	222
51083	101	CHILDREY	1710	592	2	1099	7	10	13	917
51083	102	LIBERTY	924	292	0	622	5	5	13	493
51083	103	REPUBLICAN GROVE	1911	822	6	1058	13	12	19	963
51083	201	CLAYS MILL	1191	289	3	870	14	15	15	582
51083	202	CROSSROADS	1170	435	0	724	6	5	11	671
51083	203	CLOVER	2011	834	9	1116	22	30	39	1023
51083	302	MEADVILLE	720	440	1	256	17	6	10	397
51083	304	VERNON HILL	1180	343	1	798	27	11	30	582
51083	305	SINAI	2804	1758	7	985	38	16	27	1336
51083	401	COURTHOUSE	2233	912	11	1257	37	16	19	1082
51083	403	CENTER	2090	558	4	1502	12	14	35	959
51083	502	DAN RIVER	3040	567	37	2312	43	81	98	1509
51083	503	SCOTTSBURG	1409	233	0	1133	23	20	44	694
51083	601	BLACK WALNUT	1749	522	1	1190	21	15	15	840
51083	603	MT CARMEL	2282	871	1	1383	14	13	21	1181
51083	605	UNION	691	224	0	446	16	5	8	338
51083	701	HYCO	2077	380	10	1643	18	26	39	987
51083	702	MIDWAY	1514	212	17	1258	14	13	23	775
51083	703	VIRGILINA	1119	227	2	862	9	20	14	593
51085	101	ASHLAND	3188	572	9	2448	79	80	139	1479
51085	104	SLIDING HILL	3105	320	48	2637	64	36	69	1099
51085	201	BEAVERDAM	4137	339	11	3702	59	26	31	1596
51085	202	BLUNTS	1713	229	8	1421	28	27	33	707
51085	203	WILMINGTON PARISH	2333	109	6	2185	23	10	21	942
51085	206	COURTHOUSE	1922	496	20	1364	26	17	78	558
51085	301	CLAY	3272	238	34	2946	26	28	40	1313
51085	303	SHADY GROVE	2699	165	45	2426	31	32	43	1107
51085	304	ATLEE	4833	264	63	4404	71	31	77	1723
51085	305	COOL SPRING	3524	174	107	3174	52	17	58	1054
51085	401	BATTLEFIELD	3313	195	26	3021	45	26	31	1317
51085	403	COLD HARBOR	4512	346	55	4021	55	35	96	1695
51085	404	BLACK CREEK	3400	120	23	3174	47	38	70	1255
51085	405	PEBBLE CREEK	2273	182	76	1938	58	19	41	737
51085	406	BEAVERDAM CREEK	932	86	11	810	14	11	19	428
51085	502	RURAL POINT	2701	182	77	2386	33	23	42	959
51085	503	NEWMAN	3056	352	53	2569	47	35	56	1159
51085	504	STUDLEY	1791	41	4	1709	14	23	31	668
51085	505	TOTOPOTOMOY	1536	153	9	1356	8	10	4	630
51085	506	GEORGETOWN	2076	207	14	1796	30	29	38	833
51085	601	VILLAGE	4750	242	66	4312	82	48	115	1995
51085	602	LEE DAVIS	3821	277	69	3364	59	52	91	1617
51085	603	MECHANICSVILLE	3552	718	56	2634	60	84	151	1493
51085	604	HANOVER GROVE	2408	102	27	2226	26	27	61	984
51085	701	FARRINGTON	2938	259	28	2569	28	54	62	1203
51085	702	MONTPELIER	2891	497	11	2333	39	11	32	1087
51085	703	ROCKVILLE	2782	218	40	2443	61	21	33	1074
51085	704	ELMONT	3669	365	88	3106	70	40	101	1597
51087	101	COALPIT	5597	481	776	4131	143	67	189	1939
51087	102	DUMBARTON	6652	2484	489	2980	231	468	937	3274
51087	103	GLEN ALLEN	4866	678	439	3621	87	41	112	1946
51087	105	GREENDALE	5202	815	344	3569	136	338	562	2397
51087	106	HERMITAGE	5874	1760	279	3322	149	364	657	2360
51087	201	ADAMS	2374	2009	5	306	36	18	43	1011
51087	202	AZALEA	5758	4727	117	647	136	131	261	2786
51087	203	BELMONT	3424	1204	56	1960	92	113	197	1690
51087	204	BROOKLAND	1044	209	34	749	26	26	65	450
51087	205	CANTERBURY	766	7	1	755	2	0	1	686
51087	206	CENTRAL GARDENS	3709	3471	20	85	108	26	91	1521
51087	207	CHAMBERLAYNE	3055	1643	93	1209	70	40	112	1382
51087	208	FAIRFIELD	4307	3535	18	388	125	241	364	1956
51087	209	GLEN LEA	2287	1583	33	607	38	26	75	955
51087	210	GREENWOOD	2167	1333	132	581	68	53	87	902
51087	211	HIGHLAND GARDENS	1628	1441	12	122	20	33	40	677
51087	212	HOLLYBROOK	1119	386	23	653	34	23	46	628
51087	213	HUNGARY	2362	1413	151	670	66	62	97	963
51087	214	LONGDALE	2432	768	135	1367	80	82	170	1020
51087	215	MAPLEWOOD	3554	3144	34	266	63	47	92	1565
51087	216	MOODY	1544	317	32	1127	43	25	69	749
51087	217	MOUNTAIN	879	195	109	531	28	16	27	327
51087	218	OAKVIEW	426	126	4	276	15	5	24	161
51087	219	RANDOLPH	397	305	3	69	7	13	19	171
51087	220	RATCLIFFE	5221	4363	19	646	125	68	93	2243
51087	221	STRATFORD HALL	748	135	8	567	18	20	36	325
51087	222	WILDER	2399	1558	64	693	69	16	48	963
51087	223	YELLOW TAVERN	4864	1616	398	2619	131	100	187	2268
51087	301	CAUSEWAY	2925	175	426	2226	73	26	77	1193
51087	302	CEDARFIELD	3041	161	187	2613	66	14	79	1555
51087	501	ANTIOCH	2395	184	17	2158	19	17	16	1001
51087	502	CEDAR FORK	1862	1204	20	534	64	40	56	761
51087	503	CHICKAHOMINY	3205	840	16	2252	57	40	57	1503
51087	504	DONAHOE	2969	1207	22	1602	59	79	154	1343
51087	505	DOREY	2927	845	25	1964	52	41	56	1154
51087	506	EANES	3727	2230	23	1346	96	32	62	1824
51087	507	ELKO	974	80	11	849	12	22	14	389
51087	508	HIGHLAND SPRINGS	3851	2702	18	986	77	68	102	1568
51087	509	LABURNUM	3932	2195	80	1367	116	174	260	1768
51087	515	SANDSTON	3392	340	35	2907	63	48	89	1431
51087	517	TOWN HALL	1181	120	7	999	40	15	9	509
51087	518	WHITLOCKS	2512	601	14	1842	33	22	21	1033
51089	101	BASSETT NUMBER TWO	1566	385	4	1016	34	127	160	798
51089	102	GUNVILLE	2914	128	7	2573	82	124	170	1385
51089	103	SCOTT'S TANYARD	4277	526	1	3564	84	102	131	2055
51089	201	FIELDALE	1573	326	2	1184	30	31	33	773
51089	202	HORSEPASTURE #1	2535	636	3	1850	23	22	42	1192
51089	203	HORSEPASTURE #2	2150	1295	5	801	41	8	19	1053
51089	204	SPENCER	2553	434	2	2067	27	24	43	1228
51089	302	AXTON	1782	676	2	922	30	152	256	754
51089	303	IRISBURG	3214	1039	17	2006	58	94	156	1572
51089	304	MOUNT OLIVET	2907	1203	17	1596	40	51	91	1285
51089	305	MOUNTAIN VALLEY	1511	533	7	901	18	52	66	717
51089	401	COLLINSVILLE NUMBER 1	1899	181	10	1497	43	168	209	963
51089	402	DANIELS CREEK	2641	558	16	1819	51	197	287	1317
51089	404	COLLINSVILLE NUMBER 2	3119	589	33	2389	36	72	131	1594
51089	405	MOUNTAIN VIEW	1694	537	4	1104	31	18	37	837
51089	501	BASSETT NUMBER ONE	1478	397	1	992	17	71	88	783
51089	502	FIGSBORO	2002	313	16	1617	24	32	44	861
51089	503	STANLEYTOWN	3124	151	21	2792	29	131	155	1555
51089	504	OAK LEVEL	1079	209	1	841	11	17	22	558
51089	505	DYERS STORE	1190	236	4	925	11	14	26	599
51089	601	FONTAINE	2546	514	29	1943	30	30	44	1297
51089	602	HILLCREST	1103	314	4	654	20	111	164	580
51089	603	RIDGEWAY #1	3242	401	20	2710	40	71	124	1531
51089	604	RIDGEWAY #2	2023	247	11	1708	32	25	47	967
51091	1	MONTEREY	827	1	1	807	2	16	13	547
51091	3	WILSONS MILL	163	0	0	163	0	0	0	147
51091	5	BLUE GRASS	395	0	0	395	0	0	1	293
51091	7	MILL GAP	253	2	0	249	2	0	0	218
51091	8	MCDOWELL	526	3	2	519	1	1	2	429
51091	10	HEADWATERS	158	0	1	157	0	0	2	203
51093	101	SMITHFIELD	4252	526	30	3576	87	33	90	1721
51093	202	CARROLLTON	3557	547	44	2861	74	31	70	1613
51093	301	RUSHMERE	3173	1536	13	1563	38	23	27	1435
51093	302	PONS	3588	2108	16	1404	42	18	14	1483
51093	401	COURTHOUSE	1335	220	5	1081	16	13	22	536
51093	402	WINDSOR	3229	710	18	2409	43	49	78	1323
51093	501	WALTERS	1539	113	5	1390	22	9	10	646
51093	502	CAMPS MILL	782	393	0	381	6	2	10	350
51093	503	CARRSVILLE	1217	297	8	886	13	13	25	538
51093	504	ZUNI	2227	388	12	1760	51	16	28	894
51093	505	RAYNOR	1028	125	6	883	13	1	17	454
51095	102	BERKELEY B	3315	231	99	2856	79	50	185	1208
51095	103	BERKELEY C	4628	164	167	4205	69	23	149	2344
51095	201	JAMESTOWN A	1730	256	59	1320	53	42	99	761
51095	202	JAMESTOWN B	4675	947	85	3308	172	163	341	2644
51095	301	POWHATAN A	4340	487	62	3654	92	45	122	2038
51095	302	POWHATAN B	1923	618	36	1193	52	24	74	675
51095	303	POWHATAN C	1853	219	8	1562	38	26	74	930
51095	304	POWHATAN D	5170	1159	167	3545	198	102	300	2153
51095	401	STONEHOUSE A	4432	669	84	3417	174	89	249	1639
51095	402	STONEHOUSE B	4990	794	49	3983	95	69	172	2240
51095	403	STONEHOUSE C	3718	339	58	3197	73	51	90	1468
51095	501	ROBERTS A	4020	1603	52	1989	174	202	391	1414
51095	502	ROBERTS B	4187	54	131	3937	57	8	84	2492
51095	503	ROBERTS C	1351	411	23	753	77	87	174	589
51097	101	OWENTON	1403	684	4	636	25	54	27	632
51097	201	CLARKS	1403	270	3	1074	28	28	29	663
51097	301	SHACKLEFORDS	1391	415	6	925	24	21	57	739
51097	401	COURTHOUSE	1397	435	2	915	21	24	35	756
51097	501	OLDMILL	1351	171	2	1113	26	39	36	624
51099	101	COURTHOUSE	3651	514	61	2885	152	39	80	1382
51099	102	PASSAPATANZY	2290	276	17	1890	67	41	70	864
51099	201	MONROE	5895	752	51	4857	158	77	237	2277
51099	301	DAHLGREN	5852	1379	97	4081	191	104	258	2505
51099	401	SHILOH	5885	1292	48	4367	121	57	145	2445
51101	101	WEST POINT	3306	509	60	2618	74	45	118	1379
51101	201	SWEET HALL	1058	230	2	780	19	27	14	470
51101	202	COURTHOUSE	2009	615	6	1189	77	122	41	890
51101	301	AYLETT	3235	290	29	2798	56	62	52	1260
51101	401	MANQUIN	3068	485	13	2450	66	54	65	1224
51101	501	MANGOHICK	3259	690	8	2462	76	23	34	1299
51103	101	PRECINCT 1-1	2376	469	5	1857	32	13	42	1756
51103	201	PRECINCT 2-1	2232	1219	26	968	14	5	16	1181
51103	301	PRECINCT 3-1	1651	126	12	1494	11	8	14	1245
51103	302	PRECINCT 3-2	723	49	1	669	4	0	8	505
51103	401	PRECINCT 4-1	2154	1164	18	935	24	13	21	1121
51103	501	PRECINCT 5-1	2245	154	3	2059	21	8	17	1586
51105	101	ELYDALE	1318	0	3	1293	15	7	10	656
51105	102	EWING	1245	3	0	1233	5	4	3	609
51105	103	ROSE HILL	2318	0	1	2302	9	6	15	1189
51105	201	BLACKWATER	544	1	0	540	2	1	3	324
51105	202	FLATWOODS	1690	9	0	1659	16	6	9	819
51105	301	BEN HUR	3060	42	6	2977	15	20	21	1437
51105	401	STICKLEYVILLE	1024	0	0	1019	3	2	8	474
51105	402	JASPER	758	2	4	739	13	0	5	371
51105	403	SEMINARY	927	0	2	914	7	4	0	410
51105	404	DRYDEN	1976	8	10	1939	13	6	9	848
51105	501	SAINT CHARLES	1472	1	2	1456	11	2	5	753
51107	107	LITTLE RIVER	4584	223	1089	3050	156	66	240	1324
51107	108	MERCER	3819	334	1072	2168	173	72	333	1160
51107	112	FREEDOM	1773	139	601	933	87	13	92	663
51107	207	RIVER BEND	2378	124	154	1940	74	86	232	766
51107	208	ALGONKIAN	2532	115	189	2028	89	111	304	849
51107	209	POTOMAC FALLS	3782	229	437	2865	177	74	355	1387
51107	210	CASCADES	4913	326	895	3236	255	201	464	1826
51107	213	COUNTRYSIDE	1928	197	233	1279	76	143	339	821
51107	301	PURCELLVILLE	4169	206	115	3699	99	50	200	1351
51107	302	ROUND HILL	2951	63	73	2704	66	46	137	1042
51107	303	HILLSBORO	2994	62	53	2781	54	44	125	1104
51107	305	PHILOMONT	1402	22	10	1322	30	18	55	543
51107	307	MIDDLEBURG	1680	179	14	1428	30	29	130	917
51107	308	ST LOUIS	1866	222	8	1554	27	55	161	911
